text_chunk_id,product_id,original_doc_id,source_file,text_type,aspect,sentiment,text_content,highlight,image_filename
chunk_445150f5-6355-4fbc-8768-adce63194021,B0DGTSTQWL,3523235e-13f5-40fc-bbb0-4a952332be91,customer_reviews.csv,aspect_summary,Sound quality,Positive,"Customers praise the headphones' sound quality and Bluetooth connectivity, with one customer specifically noting good bass output.",,
chunk_f7b2b0d2-23fd-4a29-be8f-71c7440e13a5,B0DGTSTQWL,3523235e-13f5-40fc-bbb0-4a952332be91,customer_reviews.csv,review_snippet,Sound quality,Positive,"""...These headphones offer a bass-heavy sound signature, which is great for bass lovers but might not be ideal for those looking for a balanced audio...""",great for bass lovers,
chunk_a106e89f-c47b-4aa8-844e-4706d958f0a1,B0DGTSTQWL,3523235e-13f5-40fc-bbb0-4a952332be91,customer_reviews.csv,review_snippet,Sound quality,Positive,"""...But this changes the game !! The sound quality and bass have surprised me . This is a 7 day review At 1300, I would buy it anytime....""",sound quality and bass have surprised me,
chunk_4ac3c1f1-b847-43de-a3c9-c1430e1b44e3,B0DGTSTQWL,3523235e-13f5-40fc-bbb0-4a952332be91,customer_reviews.csv,review_snippet,Sound quality,Positive,"""The sound quality is good but the build quality is the worst, after a light usage for 2 months after buying it from Amazon the headband got broken...""",sound quality is good,
chunk_6871286e-04f1-4aa6-a7c8-1ad85017a0c0,B0DGTSTQWL,2f4a7ec3-ef1a-45ac-b059-8964da9e3aa3,customer_reviews.csv,aspect_summary,Quality,Positive,"Customers find these headphones to be of topnotch quality, with good microphone performance.",,
chunk_48ab684b-e0ac-44d9-8566-daa3e7403b8c,B0DGTSTQWL,2f4a7ec3-ef1a-45ac-b059-8964da9e3aa3,customer_reviews.csv,review_snippet,Quality,Positive,"""...The wire are of good quality. The mic quality is good too not that clear but can be used for regular basis or for daily callings....""",mic quality is good,
chunk_b449ae98-e692-4a06-a0b6-f87ec9ce8d79,B0DGTSTQWL,2f4a7ec3-ef1a-45ac-b059-8964da9e3aa3,customer_reviews.csv,review_snippet,Quality,Positive,"""...If you’re looking for a budget-friendly, high-quality pair of Bluetooth headphones , I’d highly recommend the boAt Rockerz 430!""",high-quality pair of Bluetooth headphones,
chunk_d6a877cf-41fa-47cc-9d5e-a64fd627436f,B0DGTSTQWL,2f4a7ec3-ef1a-45ac-b059-8964da9e3aa3,customer_reviews.csv,review_snippet,Quality,Positive,"""...I bought these headphones myself and received a defective product ....""",defective product,
chunk_492411f6-06bb-4d48-ad16-87cfdf3798e8,B0DGTSTQWL,c40c0575-2d80-4422-a353-9773704d1ade,customer_reviews.csv,aspect_summary,Value for money,Positive,Customers find these headphones offer excellent value for money.,,
chunk_87d40442-a6bd-40e8-bd7d-84c2c3229857,B0DGTSTQWL,c40c0575-2d80-4422-a353-9773704d1ade,customer_reviews.csv,review_snippet,Value for money,Positive,"""...The audio is Good ( only when connected with bluetooth). A value for money product for sure.""",value for money product,
chunk_294d270d-7cd7-4d68-8d37-cf3ec4ccd64c,B0DGTSTQWL,c40c0575-2d80-4422-a353-9773704d1ade,customer_reviews.csv,review_snippet,Value for money,Positive,"""...If you’re looking for a budget-friendly , high-quality pair of Bluetooth headphones, I’d highly recommend the boAt Rockerz 430!""",budget-friendly,
chunk_11a9c30e-82c0-4d98-9280-6c3bed4f254a,B0DGTSTQWL,c40c0575-2d80-4422-a353-9773704d1ade,customer_reviews.csv,review_snippet,Value for money,Positive,"""...Sound quality crisp & clear Calling 8/10 Overall this price is suitable & little bit improvement needs""",price is suitable,
chunk_ca63897a-ed5f-4ca4-b2eb-f77fd066f645,B0DGTSTQWL,d7b224f8-4648-44c8-8b4c-8561ba6415f0,customer_reviews.csv,aspect_summary,Battery life,Positive,"Customers are satisfied with the headphones' battery life, which can last up to 7-8 days on a single charge, with one customer noting 10 hours of playback on a full charge.",,
chunk_efd61c32-f910-4b07-8507-9d6a75ac1489,B0DGTSTQWL,d7b224f8-4648-44c8-8b4c-8561ba6415f0,customer_reviews.csv,review_snippet,Battery life,Positive,"""...battery life is one of the highlights, offering up to 10 hours of playback on a full charge ....""",10 hours of playback on a full charge,
chunk_bbe6de04-3646-4da1-9cd2-a988c22894bc,B0DGTSTQWL,d7b224f8-4648-44c8-8b4c-8561ba6415f0,customer_reviews.csv,review_snippet,Battery life,Positive,"""considering Sound Quality, Bass, Battery , Latency(with Beast Mode), and again Sound!! This is my first HEADphone....""",Battery,
chunk_7186263a-574c-4c05-88be-c68c6c1ff3ad,B0DGTSTQWL,d7b224f8-4648-44c8-8b4c-8561ba6415f0,customer_reviews.csv,review_snippet,Battery life,Positive,"""... Battery life is another highlight – it lasts up to 40 hours, so I’ve been able to use them for days without charging....""",Battery life is another highlight,
chunk_fdd822c9-c667-4f3e-ac04-46c01f9f04fe,B0DGTSTQWL,b595ba25-aa7b-40ef-96bf-fef438930b08,customer_reviews.csv,aspect_summary,Connectivity,Positive,"Customers find the headphones' connectivity excellent, with smooth and quick Bluetooth pairing, and one customer notes that the connection remains stable within a 10-meter range.",,
chunk_43299ca4-c4fc-4185-b4d1-12ab54fa5815,B0DGTSTQWL,b595ba25-aa7b-40ef-96bf-fef438930b08,customer_reviews.csv,review_snippet,Connectivity,Positive,"""...With Bluetooth 4.1, the connection is stable within a 10-meter range , but it's slightly outdated compared to newer Bluetooth versions....""",connection is stable within a 10-meter range,
chunk_2fb287ba-17c1-4b9e-91a6-568dc23db340,B0DGTSTQWL,b595ba25-aa7b-40ef-96bf-fef438930b08,customer_reviews.csv,review_snippet,Connectivity,Positive,"""...The bluetooth connectivity is great and fast . The wire are of good quality....""",bluetooth connectivity is great and fast,
chunk_39e338e4-4230-459a-91bc-b9eb3edeb0b4,B0DGTSTQWL,b595ba25-aa7b-40ef-96bf-fef438930b08,customer_reviews.csv,review_snippet,Connectivity,Positive,"""...The cushion quality is also very comfortable. The Bluetooth connection is also good and considerably fast....""",Bluetooth connection is also good,
chunk_7c9bee30-05cb-4525-997a-3f7656d88964,B0DGTSTQWL,04822a61-586e-44f2-b819-5ae11efc066e,customer_reviews.csv,aspect_summary,Look,Positive,"Customers like the appearance of these headphones, particularly noting their eye-catching color, and one customer mentions their soothing design.",,
chunk_de3a59f9-486a-426b-8de2-ab651101de2c,B0DGTSTQWL,04822a61-586e-44f2-b819-5ae11efc066e,customer_reviews.csv,review_snippet,Look,Positive,"""...The boAt Rockerz 430 headphones sport a stylish and modern design with a sturdy yet lightweight build....""",stylish,
chunk_40cef384-410b-41a7-a53e-1071e4d40494,B0DGTSTQWL,04822a61-586e-44f2-b819-5ae11efc066e,customer_reviews.csv,review_snippet,Look,Positive,"""...Overall the product is comfortable, a great fit and has a premium look . The audio is Good ( only when connected with bluetooth)....""",premium look,
chunk_9d4a532d-bbeb-47c1-9026-0c39a437ab37,B0DGTSTQWL,04822a61-586e-44f2-b819-5ae11efc066e,customer_reviews.csv,review_snippet,Look,Positive,"""...The plastic build is also quite nice. Gives a very decent look . My head is a little big , but then too fits perfectly....""",Gives a very decent look,
chunk_6aa3cb25-2912-489a-ba33-8ab108aca1d9,B0DGTSTQWL,17367b29-b46a-4ced-a980-f0faa5173956,customer_reviews.csv,aspect_summary,Comfort,Mixed,"Customers have mixed opinions about the headphones' comfort, with some finding them plush and well-fitting, while others report pain and discomfort.",,
chunk_83ba1b57-50aa-4811-ac29-35fce210b4c2,B0DGTSTQWL,17367b29-b46a-4ced-a980-f0faa5173956,customer_reviews.csv,review_snippet,Comfort,Mixed,"""...The cushioned ear cups provide decent comfort for extended use , though they might feel a bit tight for some users....""",cushioned ear cups provide decent comfort for extended use,
chunk_6afe46ad-fc81-41c5-8abf-404a2d8690db,B0DGTSTQWL,17367b29-b46a-4ced-a980-f0faa5173956,customer_reviews.csv,review_snippet,Comfort,Mixed,"""...Overall the product is comfortable , a great fit and has a premium look. The audio is Good ( only when connected with bluetooth)....""",comfortable,
chunk_26c4d7f6-06c5-4ee8-8092-40eb0dea3193,B0DGTSTQWL,17367b29-b46a-4ced-a980-f0faa5173956,customer_reviews.csv,review_snippet,Comfort,Mixed,""" Pains over the ear in short usage """,Pains over the ear in short usage,
chunk_9435f2c9-4b73-476a-b2fe-ec52517e5610,B0DGTSTQWL,8be5179e-89ec-4295-a199-e73450ccc7e7,customer_reviews.csv,aspect_summary,Build quality,Negative,"Customers report significant durability issues with these headphones, noting that the plastic material is poor and the headband can crack, with some units breaking within a month of use.",,
chunk_8f4a96cc-80ee-43b9-8e87-9ad0c8bcc9f1,B0DGTSTQWL,8be5179e-89ec-4295-a199-e73450ccc7e7,customer_reviews.csv,review_snippet,Build quality,Negative,"""The sound quality is good but the build quality is the worst , after a light usage for 2 months after buying it from Amazon the headband got broken...""",build quality is the worst,
chunk_665bbda9-cca9-415f-9747-91bf8ddae6e5,B0DGTSTQWL,8be5179e-89ec-4295-a199-e73450ccc7e7,customer_reviews.csv,review_snippet,Build quality,Negative,"""...I was frustrated after the headband breaking again and again I took matter in my own hands and opened the headphones and applied aerolite on the...""",headband breaking,
chunk_34a79b92-b572-4fb1-8e2c-45b27ad57a2c,B0DGTSTQWL,8be5179e-89ec-4295-a199-e73450ccc7e7,customer_reviews.csv,review_snippet,Build quality,Negative,"""...boAt Rockerz 430 headphones sport a stylish and modern design with a sturdy yet lightweight build....""",sturdy,
chunk_8e22132a-20fd-4489-ac9c-edb61257c3ca,B00Y4ORQ46,5da81955-8c06-43bc-8c01-c885839879bd,customer_reviews.csv,aspect_summary,Value for money,Positive,"Customers find these headphones offer good value for money, appreciating their quality relative to the price. One customer specifically mentions that the voice clarity and microphone perform well at this price point.",,
chunk_aaa26e9e-dc91-400c-8e83-b1fda3aabf33,B00Y4ORQ46,5da81955-8c06-43bc-8c01-c885839879bd,customer_reviews.csv,review_snippet,Value for money,Positive,"""If you are looking for budget friendly noice cancellation headphone for work purpose then this is a best buy....""",budget friendly noice cancellation headphone,
chunk_2d61b2f5-81ab-498d-830a-2419e0973f5d,B00Y4ORQ46,5da81955-8c06-43bc-8c01-c885839879bd,customer_reviews.csv,review_snippet,Value for money,Positive,"""...pain as it is light-weight, easy to carry around, basically its value for money if you are not looking for a premium product with immersive audio...""",value for money,
chunk_f2e3303a-b14f-4a91-8fca-44f6628e2ddd,B00Y4ORQ46,5da81955-8c06-43bc-8c01-c885839879bd,customer_reviews.csv,review_snippet,Value for money,Positive,"""... Seems complete money wasted .""",Seems complete money wasted,
chunk_f23d513b-ade7-405d-b1fa-682008c6b012,B00Y4ORQ46,32bf8872-8251-496a-a7d8-6b9e8f7547b1,customer_reviews.csv,aspect_summary,Office use,Positive,"Customers find these headphones suitable for office work, particularly for calls, meetings, and video chats.",,
chunk_c40ce477-c56b-413c-87a8-8a3ac0a14d3e,B00Y4ORQ46,32bf8872-8251-496a-a7d8-6b9e8f7547b1,customer_reviews.csv,review_snippet,Office use,Positive,"""They provide cable extra long. Quite useful when calling . Mic and speaker quality is also amazing. Love this product. Thank you Amazon""",Quite useful when calling,
chunk_8890b46e-d85a-40c4-8b88-69554a12e354,B00Y4ORQ46,32bf8872-8251-496a-a7d8-6b9e8f7547b1,customer_reviews.csv,review_snippet,Office use,Positive,""" good to buy for meeting . sound quality is decent. noice cancellation is working good.""",good to buy for meeting,
chunk_f0bdb02d-1dce-4ad4-bb6b-0477365255e8,B00Y4ORQ46,32bf8872-8251-496a-a7d8-6b9e8f7547b1,customer_reviews.csv,review_snippet,Office use,Positive,"""...n't say the noise isolation is so perfect but good enough for an home or corporate office setup with moderate noise around....""",good enough for an home or corporate office setup,
chunk_eda5b48a-157a-4dd6-bde9-27cfcc6993bf,B00Y4ORQ46,959be98a-4a84-458e-ac42-21defcf14cd3,customer_reviews.csv,aspect_summary,Weight,Positive,"Customers appreciate the headphones' lightweight design, describing them as slim and easy to carry.",,
chunk_3cd0cc51-385d-471e-9e8a-f6663d17f968,B00Y4ORQ46,959be98a-4a84-458e-ac42-21defcf14cd3,customer_reviews.csv,review_snippet,Weight,Positive,"""...In short, it is durable, sound quality is good, light weight but not comfortable.""",light weight,
chunk_72b08c48-715d-41ba-9963-ae2c59426000,B00Y4ORQ46,959be98a-4a84-458e-ac42-21defcf14cd3,customer_reviews.csv,review_snippet,Weight,Positive,"""...It doesn't give me headaches or trigger my spondylosis pain as it is light-weight , easy to carry around, basically its value for money if you are...""",light-weight,
chunk_a48c3e5a-22a3-450f-ac49-f18c4f2bd84f,B00Y4ORQ46,959be98a-4a84-458e-ac42-21defcf14cd3,customer_reviews.csv,review_snippet,Weight,Positive,"""...This headphones is easy to carry and use . The sound quality is very good and doesn't disconnect at all. Very satisfied with the item.""",easy to carry and use,
chunk_44f9ecbd-9766-4a3c-b486-c1fa96095f54,B00Y4ORQ46,52caea5a-3968-4995-b017-07ac7fd6493b,customer_reviews.csv,aspect_summary,Quality,Mixed,"Customers have mixed opinions about the headphones' construction, with some praising the build quality while others note the cheap materials used and lack of durability.",,
chunk_29894d33-a9a5-4838-8467-fdb615427cd6,B00Y4ORQ46,52caea5a-3968-4995-b017-07ac7fd6493b,customer_reviews.csv,review_snippet,Quality,Mixed,"""...Quite useful when calling. Mic and speaker quality is also amazing . Love this product. Thank you Amazon""",Mic and speaker quality is also amazing,
chunk_33b17016-ed34-4142-be88-a042d1af4b36,B00Y4ORQ46,52caea5a-3968-4995-b017-07ac7fd6493b,customer_reviews.csv,review_snippet,Quality,Mixed,""" Top notch . Super sound and mic. Would have been even better if it had mic control buttons.""",Top notch,
chunk_a02ecf5c-5689-4b7e-acd9-c4be52b7dccd,B00Y4ORQ46,52caea5a-3968-4995-b017-07ac7fd6493b,customer_reviews.csv,review_snippet,Quality,Mixed,"""...Product need to be handled carefully as it light weight. May damage if roughly used otherwise product will last for a long time.""",May damage if roughly used,
chunk_ebfe76ff-19df-4da4-bb7b-49851ad139dc,B00Y4ORQ46,73cc9e44-e821-45a9-80b0-4b7b9a81f1c2,customer_reviews.csv,aspect_summary,Sound quality,Mixed,"Customers have mixed opinions about the headphones' sound quality, with some praising the voice quality and noise cancellation, while others report muffled and irritating audio, and some experiencing hearing issues after days of use.",,
chunk_35701938-a098-4137-89de-57563ca4bc6e,B00Y4ORQ46,73cc9e44-e821-45a9-80b0-4b7b9a81f1c2,customer_reviews.csv,review_snippet,Sound quality,Mixed,""" Sound quality is very good . Comfort on ears, even if used for hrs. I also checked on StarMaker recording song. Very nice output....""",Sound quality is very good,
chunk_8c3874f4-0ae7-4592-bf09-6698caa4f48c,B00Y4ORQ46,73cc9e44-e821-45a9-80b0-4b7b9a81f1c2,customer_reviews.csv,review_snippet,Sound quality,Mixed,""" Sound quality is not good and it is not comfortable when using it. Ear cushions were not good so early are paining when we use""",Sound quality is not good,
chunk_6650a1c6-49c4-4e0b-9209-625965fe15e3,B00Y4ORQ46,73cc9e44-e821-45a9-80b0-4b7b9a81f1c2,customer_reviews.csv,review_snippet,Sound quality,Mixed,"""good to buy for meeting. sound quality is decent . noice cancellation is working good.""",sound quality is decent,
chunk_09e97436-5928-4c7c-9717-028b730cb893,B00Y4ORQ46,bd27d67f-6734-45d0-bfe9-34a03c388a0d,customer_reviews.csv,aspect_summary,Microphone functionality,Mixed,"Customers have mixed experiences with the microphone functionality of these headphones, with some reporting it works well while others mention issues with the microphone not working properly.",,
chunk_2292aed9-d5a7-414a-be1d-849d97dbd33d,B00Y4ORQ46,bd27d67f-6734-45d0-bfe9-34a03c388a0d,customer_reviews.csv,review_snippet,Microphone functionality,Mixed,"""Third class product. Cheap quality of material used. Suddenly Stopped working on the 3rd day of the usage....""",Suddenly Stopped working,
